#,Date-Time (CEST),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
6852,06/18/2025 13:30:00,36.81,24012.80,,,,
6853,06/18/2025 13:40:00,37.71,86999.04,,,,
6854,06/18/2025 13:50:00,42.00,82350.08,,,,
6855,06/18/2025 14:00:00,46.03,52367.36,,,,
6856,06/18/2025 14:10:00,45.86,85934.08,,,,
6857,06/18/2025 14:20:00,35.95,21637.12,,,,
6858,06/18/2025 14:30:00,42.51,79851.52,,,,
6859,06/18/2025 14:40:00,44.18,79994.88,,,,
6860,06/18/2025 14:50:00,39.59,48824.32,,,,
6861,06/18/2025 15:00:00,38.95,32112.64,,,,
6862,06/18/2025 15:10:00,34.32,67706.88,,,,
6863,06/18/2025 15:20:00,39.55,75878.40,,,,
6864,06/18/2025 15:30:00,44.91,49766.40,,,,
6865,06/18/2025 15:40:00,43.24,75325.44,,,,
6866,06/18/2025 15:50:00,44.10,67973.12,,,,
6867,06/18/2025 16:00:00,42.77,45568.00,,,,
6868,06/18/2025 16:10:00,43.37,64819.20,,,,
6869,06/18/2025 16:20:00,44.14,64942.08,,,,
6870,06/18/2025 16:30:00,43.58,60293.12,,,,
6871,06/18/2025 16:40:00,40.11,23296.00,,,,
6872,06/18/2025 16:50:00,43.54,61337.60,,,,
6873,06/18/2025 17:00:00,41.74,51752.96,,,,
6874,06/18/2025 17:10:00,39.81,33208.32,,,,
6875,06/18/2025 17:20:00,40.32,46407.68,,,,
6876,06/18/2025 17:30:00,39.89,44298.24,,,,
6877,06/18/2025 17:40:00,39.85,41605.12,,,,
6878,06/18/2025 17:50:00,39.94,39260.16,,,,
6879,06/18/2025 18:00:00,38.52,35768.32,,,,
6880,06/18/2025 18:10:00,38.22,33597.44,,,,
6881,06/18/2025 18:20:00,37.66,31754.24,,,,
6882,06/18/2025 18:30:00,36.46,29460.48,,,,
6883,06/18/2025 18:40:00,36.16,27289.60,,,,
6884,06/18/2025 18:50:00,35.43,24320.00,,,,
6885,06/18/2025 19:00:00,34.53,21565.44,,,,
6886,06/18/2025 19:10:00,33.55,18263.04,,,,
