Name,plot.ID,site,arbeitsname,Art,Schicht,Deckung
MN121,201,Meu_nass,WM12,Carex canescens canescens,HL,"4,5"
MN121,201,Meu_nass,WM12,Juncus effusus,HL,"4,5"
MN121,201,Meu_nass,WM12,Molinia caerulea caerulea,HL,38
MN121,201,Meu_nass,WM12,Dicranum scoparium Hedw.,ML,"0,1"
MN121,201,Meu_nass,WM12,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,5"
MN121,201,Meu_nass,WM12,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,38
MN122,202,Meu_nass,WM13,Carex rostrata (inflata),HL,"0,5"
MN122,202,Meu_nass,WM13,Juncus effusus,HL,18
MN122,202,Meu_nass,WM13,Molinia caerulea caerulea,HL,"4,5"
MN122,202,Meu_nass,WM13,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,38
MN122,202,Meu_nass,WM13,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
MN123,203,Meu_nass,WM14,Carex rostrata (inflata),HL,"4,5"
MN123,203,Meu_nass,WM14,Juncus effusus,HL,18
MN123,203,Meu_nass,WM14,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,5"
MN123,203,Meu_nass,WM14,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
MN124,204,Meu_nass,WM15,Betula,HL,"0,5"
MN124,204,Meu_nass,WM15,Carex echinata (stellulata),HL,"0,1"
MN124,204,Meu_nass,WM15,Carex rostrata (inflata),HL,18
MN124,204,Meu_nass,WM15,Juncus effusus,HL,38
MN124,204,Meu_nass,WM15,Dicranum scoparium Hedw.,ML,"0,5"
MN124,204,Meu_nass,WM15,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
MN124,204,Meu_nass,WM15,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,"4,5"
MN124,204,Meu_nass,WM15,Tetraphis pellucida Hedw.,ML,"4,5"
MN125,205,Meu_nass,WM16,Carex rostrata (inflata),HL,18
MN125,205,Meu_nass,WM16,Juncus effusus,HL,18
MN125,205,Meu_nass,WM16,Dicranum scoparium Hedw.,ML,"0,5"
MN125,205,Meu_nass,WM16,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
MN126,206,Meu_nass,WM17,Carex rostrata (inflata),HL,38
MN126,206,Meu_nass,WM17,Juncus effusus,HL,18
MN126,206,Meu_nass,WM17,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
MN127,207,Meu_nass,WM18,Carex rostrata (inflata),HL,63
MN127,207,Meu_nass,WM18,Juncus effusus,HL,"4,5"
MN127,207,Meu_nass,WM18,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
MN128,208,Meu_nass,WM19,Carex rostrata (inflata),HL,18
MN128,208,Meu_nass,WM19,Juncus effusus,HL,18
MN128,208,Meu_nass,WM19,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN129,209,Meu_nass,WM20,Carex rostrata (inflata),HL,38
MN129,209,Meu_nass,WM20,Juncus effusus,HL,18
MN129,209,Meu_nass,WM20,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,63
MN130,210,Meu_nass,WM21,Carex rostrata (inflata),HL,38
MN130,210,Meu_nass,WM21,Juncus effusus,HL,"4,5"
MN130,210,Meu_nass,WM21,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN131,211,Meu_nass,WM22,Carex rostrata (inflata),HL,38
MN131,211,Meu_nass,WM22,Juncus effusus,HL,"0,5"
MN131,211,Meu_nass,WM22,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN132,212,Meu_nass,WM23,Carex rostrata (inflata),HL,18
MN132,212,Meu_nass,WM23,Juncus effusus,HL,"0,5"
MN132,212,Meu_nass,WM23,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN133,213,Meu_nass,WM24,Carex rostrata (inflata),HL,18
MN133,213,Meu_nass,WM24,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN134,214,Meu_nass,WM25,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN135,215,Meu_nass,WM26,Carex rostrata (inflata),HL,18
MN135,215,Meu_nass,WM26,Juncus effusus,HL,18
MN135,215,Meu_nass,WM26,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN136,216,Meu_nass,WM27,Carex rostrata (inflata),HL,"4,5"
MN136,216,Meu_nass,WM27,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN137,217,Meu_nass,WM28,Carex rostrata (inflata),HL,"4,5"
MN137,217,Meu_nass,WM28,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN138,218,Meu_nass,WM29,Carex rostrata (inflata),HL,18
MN138,218,Meu_nass,WM29,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN139,219,Meu_nass,WM30,Carex rostrata (inflata),HL,"4,5"
MN139,219,Meu_nass,WM30,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
MN140,220,Meu_nass,WM31,Carex rostrata (inflata),HL,"4,5"
MN140,220,Meu_nass,WM31,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,63
MN141,221,Meu_nass,WM32,Carex rostrata (inflata),HL,18
MN141,221,Meu_nass,WM32,Juncus effusus,HL,"4,5"
MN141,221,Meu_nass,WM32,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,88
L1,222,Lic,OW1,Pinus sylvestris,TL,88
L1,222,Lic,OW1,Betula,HL,"4,5"
L1,222,Lic,OW1,Callitriche palustris agg.,HL,"0,1"
L1,222,Lic,OW1,Frangula alnus,HL,"0,5"
L1,222,Lic,OW1,Lycopus europaeus ssp. europaeus,HL,"0,5"
L1,222,Lic,OW1,Molinia caerulea caerulea,HL,"0,5"
L1,222,Lic,OW1,Pinus sylvestris,HL,"0,1"
L1,222,Lic,OW1,Vaccinium myrtillus,HL,"0,5"
L1,222,Lic,OW1,Campylopus pyriformis (K. F. Schultz) Brid.,ML,18
L1,222,Lic,OW1,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,18
L1,222,Lic,OW1,Mnium hornum Hedw.,ML,"0,5"
L1,222,Lic,OW1,Polytrichum formosum Hedw.,ML,"0,1"
L1,222,Lic,OW1,Betula pendula,SL,"4,5"
L2,223,Lic,OW2,Betula,HL,"4,5"
L2,223,Lic,OW2,Callitriche palustris agg.,HL,"0,1"
L2,223,Lic,OW2,Frangula alnus,HL,"0,5"
L2,223,Lic,OW2,Juncus effusus,HL,"0,1"
L2,223,Lic,OW2,Lycopus europaeus ssp. europaeus,HL,"0,1"
L2,223,Lic,OW2,Pinus sylvestris,HL,"0,1"
L2,223,Lic,OW2,Rubus caesius,HL,"0,5"
L2,223,Lic,OW2,Vaccinium myrtillus,HL,"4,5"
L2,223,Lic,OW2,Campylopus pyriformis (K. F. Schultz) Brid.,ML,"0,5"
L2,223,Lic,OW2,Dicranum scoparium Hedw.,ML,"0,5"
L2,223,Lic,OW2,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,38
L2,223,Lic,OW2,Polytrichum formosum Hedw.,ML,"0,5"
L2,223,Lic,OW2,Sphagnum girgensohnii Russ.,ML,"0,5"
L3,224,Lic,OW3,Betula,HL,"0,5"
L3,224,Lic,OW3,Dryopteris carthusiana (spinulosa),HL,"0,5"
L3,224,Lic,OW3,Frangula alnus,HL,"0,5"
L3,224,Lic,OW3,Juncus effusus,HL,88
L3,224,Lic,OW3,Lycopus europaeus ssp. europaeus,HL,"0,5"
L3,224,Lic,OW3,Rubus caesius,HL,"4,5"
L3,224,Lic,OW3,Scrophularia nodosa,HL,"0,5"
L3,224,Lic,OW3,Typha latifolia,HL,"4,5"
L4,225,Lic,OW4,Juncus effusus,HL,88
L4,225,Lic,OW4,Lycopus europaeus ssp. europaeus,HL,"0,5"
L4,225,Lic,OW4,Rubus caesius,HL,"4,5"
L4,225,Lic,OW4,Sphagnum squarrosum Crome,ML,"4,5"
L5,226,Lic,OW5,Betula,HL,"4,5"
L5,226,Lic,OW5,Frangula alnus,HL,"4,5"
L5,226,Lic,OW5,Juncus effusus,HL,38
L5,226,Lic,OW5,Pinus sylvestris,HL,"0,1"
L5,226,Lic,OW5,Dicranum scoparium Hedw.,ML,"4,5"
L5,226,Lic,OW5,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,38
L5,226,Lic,OW5,Polytrichum formosum Hedw.,ML,"0,5"
L6,227,Lic,OW6,Betula,HL,"0,5"
L6,227,Lic,OW6,Carex canescens canescens,HL,"4,5"
L6,227,Lic,OW6,Dryopteris carthusiana (spinulosa),HL,"0,1"
L6,227,Lic,OW6,Frangula alnus,HL,"0,5"
L6,227,Lic,OW6,Juncus effusus,HL,88
L6,227,Lic,OW6,Lycopus europaeus ssp. europaeus,HL,"4,5"
L6,227,Lic,OW6,Pinus sylvestris,HL,"0,1"
L6,227,Lic,OW6,Salix aurita,HL,"0,5"
L6,227,Lic,OW6,Vaccinium myrtillus,HL,"0,1"
L6,227,Lic,OW6,Typha latifolia,HL,"0,1"
L6,227,Lic,OW6,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,1"
L6,227,Lic,OW6,Polytrichum formosum Hedw.,ML,"0,1"
L7,228,Lic,OW7,Betula,HL,"0,5"
L7,228,Lic,OW7,Dryopteris carthusiana (spinulosa),HL,"0,1"
L7,228,Lic,OW7,Frangula alnus,HL,"4,5"
L7,228,Lic,OW7,Molinia caerulea caerulea,HL,"4,5"
L7,228,Lic,OW7,Rubus caesius,HL,"0,5"
L7,228,Lic,OW7,Vaccinium myrtillus,HL,"4,5"
L7,228,Lic,OW7,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L7,228,Lic,OW7,Polytrichum formosum Hedw.,ML,"4,5"
L7,228,Lic,OW7,Sphagnum russowii Warnst. (robustum),ML,18
L7,228,Lic,OW7,Frangula alnus,SL,63
L8,229,Lic,OW8,Betula,HL,"0,5"
L8,229,Lic,OW8,Carex canescens canescens,HL,"4,5"
L8,229,Lic,OW8,Juncus effusus,HL,38
L8,229,Lic,OW8,Molinia caerulea caerulea,HL,"4,5"
L8,229,Lic,OW8,Campylopus pyriformis (K. F. Schultz) Brid.,ML,"0,1"
L8,229,Lic,OW8,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,1"
L8,229,Lic,OW8,Hypnum jutlandicum Holmen & Warncke (ericetorum),ML,"0,1"
L8,229,Lic,OW8,Sphagnum capillifolium (L.) Hedw. var. capillifolium (nemoreum),ML,"4,5"
L8,229,Lic,OW8,Frangula alnus,SL,"4,5"
L9,230,Lic,OW9,Betula,HL,"4,5"
L9,230,Lic,OW9,Frangula alnus,HL,"4,5"
L9,230,Lic,OW9,Molinia caerulea caerulea,HL,"0,5"
L9,230,Lic,OW9,Vaccinium myrtillus,HL,"4,5"
L9,230,Lic,OW9,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,18
L9,230,Lic,OW9,Leucobryum glaucum (Hedw.) Aongstr. ex Fries,ML,"4,5"
L9,230,Lic,OW9,Sphagnum russowii Warnst. (robustum),ML,38
L9,230,Lic,OW9,Betula pendula,SL,18
L9,230,Lic,OW9,Frangula alnus,SL,63
L10,231,Lic,OW10,Molinia caerulea caerulea,HL,63
L10,231,Lic,OW10,Pinus sylvestris,HL,"0,5"
L10,231,Lic,OW10,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,38
L10,231,Lic,OW10,Betula pendula,SL,"4,5"
L11,232,Lic,OW11,Betula,HL,"0,1"
L11,232,Lic,OW11,Eriophorum angustifolium,HL,"0,5"
L11,232,Lic,OW11,Molinia caerulea caerulea,HL,38
L11,232,Lic,OW11,Vaccinium myrtillus,HL,"4,5"
L11,232,Lic,OW11,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L11,232,Lic,OW11,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,38
L12,233,Lic,OW12,Eriophorum angustifolium,HL,"4,5"
L12,233,Lic,OW12,Molinia caerulea caerulea,HL,88
L12,233,Lic,OW12,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,18
L13,234,Lic,OW13,Eriophorum angustifolium,HL,"4,5"
L13,234,Lic,OW13,Molinia caerulea caerulea,HL,88
L13,234,Lic,OW13,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,18
L14,235,Lic,OW14,Eriophorum angustifolium,HL,38
L14,235,Lic,OW14,Molinia caerulea caerulea,HL,"4,5"
L14,235,Lic,OW14,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L15,236,Lic,OW15,Eriophorum angustifolium,HL,38
L15,236,Lic,OW15,Molinia caerulea caerulea,HL,"4,5"
L15,236,Lic,OW15,Pinus sylvestris,HL,"0,1"
L15,236,Lic,OW15,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L16,237,Lic,OW16,Eriophorum angustifolium,HL,38
L16,237,Lic,OW16,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L16,237,Lic,OW16,Salix aurita,SL,63
L17,238,Lic,OW17,Dryopteris carthusiana (spinulosa),HL,"4,5"
L17,238,Lic,OW17,Eriophorum angustifolium,HL,"4,5"
L17,238,Lic,OW17,Frangula alnus,HL,"4,5"
L17,238,Lic,OW17,Molinia caerulea caerulea,HL,"4,5"
L17,238,Lic,OW17,Vaccinium myrtillus,HL,"4,5"
L17,238,Lic,OW17,Hypnum jutlandicum Holmen & Warncke (ericetorum),ML,18
L17,238,Lic,OW17,Polytrichum formosum Hedw.,ML,"0,5"
L17,238,Lic,OW17,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L17,238,Lic,OW17,Salix aurita,SL,"4,5"
L18,239,Lic,OW18,Eriophorum angustifolium,HL,18
L18,239,Lic,OW18,Molinia caerulea caerulea,HL,18
L18,239,Lic,OW18,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L19,240,Lic,OW19,Eriophorum angustifolium,HL,38
L19,240,Lic,OW19,Molinia caerulea caerulea,HL,"4,5"
L19,240,Lic,OW19,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L20,241,Lic,OW20,Eriophorum angustifolium,HL,38
L20,241,Lic,OW20,Molinia caerulea caerulea,HL,"4,5"
L20,241,Lic,OW20,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L21,242,Lic,OW21,Eriophorum angustifolium,HL,38
L21,242,Lic,OW21,Molinia caerulea caerulea,HL,"0,5"
L21,242,Lic,OW21,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L22,243,Lic,OW22,Eriophorum angustifolium,HL,38
L22,243,Lic,OW22,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L23,244,Lic,OW23,Eriophorum angustifolium,HL,38
L23,244,Lic,OW23,Molinia caerulea caerulea,HL,"4,5"
L23,244,Lic,OW23,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L24,245,Lic,OW24,Eriophorum angustifolium,HL,38
L24,245,Lic,OW24,Molinia caerulea caerulea,HL,"4,5"
L24,245,Lic,OW24,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L25,246,Lic,OW25,Eriophorum angustifolium,HL,"4,5"
L25,246,Lic,OW25,Molinia caerulea caerulea,HL,38
L25,246,Lic,OW25,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L26,247,Lic,OW26,Molinia caerulea caerulea,HL,63
L26,247,Lic,OW26,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L27,248,Lic,OW27,Molinia caerulea caerulea,HL,88
L27,248,Lic,OW27,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L28,249,Lic,OW28,Molinia caerulea caerulea,HL,88
L28,249,Lic,OW28,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L30,251,Lic,OW30,Molinia caerulea caerulea,HL,88
L30,251,Lic,OW30,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L31,252,Lic,OW31,Molinia caerulea caerulea,HL,88
L31,252,Lic,OW31,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L32,253,Lic,OW32,Molinia caerulea caerulea,HL,18
L32,253,Lic,OW32,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,88
L33,254,Lic,OW33,Molinia caerulea caerulea,HL,88
L33,254,Lic,OW33,Vaccinium myrtillus,HL,"0,5"
L33,254,Lic,OW33,Campylopus pyriformis (K. F. Schultz) Brid.,ML,"0,5"
L33,254,Lic,OW33,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,5"
L33,254,Lic,OW33,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L34,255,Lic,OW34,Molinia caerulea caerulea,HL,88
L34,255,Lic,OW34,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L35,256,Lic,OW35,Molinia caerulea caerulea,HL,88
L35,256,Lic,OW35,Pinus sylvestris,HL,"0,1"
L35,256,Lic,OW35,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L36,257,Lic,OW36,Molinia caerulea caerulea,HL,88
L36,257,Lic,OW36,Vaccinium myrtillus,HL,"4,5"
L36,257,Lic,OW36,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,1"
L36,257,Lic,OW36,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"0,5"
L37,258,Lic,OW37,Molinia caerulea caerulea,HL,88
L37,258,Lic,OW37,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L38,259,Lic,OW38,Calluna vulgaris,HL,"0,5"
L38,259,Lic,OW38,Molinia caerulea caerulea,HL,88
L38,259,Lic,OW38,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L39,260,Lic,OW39,Calluna vulgaris,HL,"0,5"
L39,260,Lic,OW39,Molinia caerulea caerulea,HL,88
L39,260,Lic,OW39,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L40,261,Lic,OW40,Molinia caerulea caerulea,HL,88
L40,261,Lic,OW40,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L41,262,Lic,OW41,Molinia caerulea caerulea,HL,63
L41,262,Lic,OW41,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L42,263,Lic,OW42,Molinia caerulea caerulea,HL,38
L42,263,Lic,OW42,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L43,264,Lic,OW43,Molinia caerulea caerulea,HL,63
L43,264,Lic,OW43,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L44,265,Lic,OW44,Molinia caerulea caerulea,HL,38
L44,265,Lic,OW44,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L45,266,Lic,OW45,Molinia caerulea caerulea,HL,63
L45,266,Lic,OW45,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L46,267,Lic,OW46,Molinia caerulea caerulea,HL,88
L46,267,Lic,OW46,Pinus sylvestris,HL,"0,1"
L46,267,Lic,OW46,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L47,268,Lic,OW47,Molinia caerulea caerulea,HL,88
L47,268,Lic,OW47,Vaccinium myrtillus,HL,"0,1"
L47,268,Lic,OW47,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L48,269,Lic,OW48,Molinia caerulea caerulea,HL,88
L48,269,Lic,OW48,Vaccinium myrtillus,HL,"0,5"
L48,269,Lic,OW48,Vaccinium oxycoccus oxycoccus (Oxyc. palustr.),HL,"0,5"
L48,269,Lic,OW48,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L49,270,Lic,OW49,Molinia caerulea caerulea,HL,88
L49,270,Lic,OW49,Vaccinium oxycoccus oxycoccus (Oxyc. palustr.),HL,"4,5"
L49,270,Lic,OW49,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L50,271,Lic,OW50,Molinia caerulea caerulea,HL,38
L50,271,Lic,OW50,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,63
L50,271,Lic,OW50,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L51,272,Lic,OW51,Molinia caerulea caerulea,HL,38
L51,272,Lic,OW51,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,38
L51,272,Lic,OW51,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L52,273,Lic,OW52,Molinia caerulea caerulea,HL,88
L52,273,Lic,OW52,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,"4,5"
L53,274,Lic,OW53,Molinia caerulea caerulea,HL,38
L53,274,Lic,OW53,Sphagnum cuspidatum Ehrh. ex Hoffm. var. cuspidatum,ML,63
L54,275,Lic,OW54,Molinia caerulea caerulea,HL,63
L54,275,Lic,OW54,Vaccinium myrtillus,HL,"4,5"
L54,275,Lic,OW54,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L55,276,Lic,OW55,Betula,HL,"0,5"
L55,276,Lic,OW55,Molinia caerulea caerulea,HL,63
L55,276,Lic,OW55,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L56,277,Lic,OW56,Molinia caerulea caerulea,HL,88
L56,277,Lic,OW56,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,5"
L56,277,Lic,OW56,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,"4,5"
L57,278,Lic,OW57,Molinia caerulea caerulea,HL,63
L57,278,Lic,OW57,Vaccinium myrtillus,HL,"0,5"
L57,278,Lic,OW57,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"0,5"
L57,278,Lic,OW57,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L58,279,Lic,OW58,Molinia caerulea caerulea,HL,38
L58,279,Lic,OW58,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L59,280,Lic,OW59,Molinia caerulea caerulea,HL,38
L59,280,Lic,OW59,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L60,281,Lic,OW60,Frangula alnus,HL,"0,5"
L60,281,Lic,OW60,Molinia caerulea caerulea,HL,38
L60,281,Lic,OW60,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L61,282,Lic,OW61,Molinia caerulea caerulea,HL,38
L61,282,Lic,OW61,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,38
L62,283,Lic,OW62,Molinia caerulea caerulea,HL,38
L62,283,Lic,OW62,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,63
L63,284,Lic,OW63,Betula,HL,"4,5"
L63,284,Lic,OW63,Molinia caerulea caerulea,HL,38
L63,284,Lic,OW63,Vaccinium myrtillus,HL,"4,5"
L63,284,Lic,OW63,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,18
L63,284,Lic,OW63,Polytrichum formosum Hedw.,ML,"0,5"
L63,284,Lic,OW63,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L64,285,Lic,OW64,Molinia caerulea caerulea,HL,38
L64,285,Lic,OW64,Pinus sylvestris,HL,"0,1"
L64,285,Lic,OW64,Vaccinium myrtillus,HL,"4,5"
L64,285,Lic,OW64,Polytrichum formosum Hedw.,ML,"0,5"
L64,285,Lic,OW64,"Sphagnum fallax (Klinggr.) Klinggr. (mucronatum, recurvum)",ML,18
L64,285,Lic,OW64,Sphagnum russowii Warnst. (robustum),ML,38
L65,286,Lic,OW65,Dryopteris carthusiana (spinulosa),HL,"0,5"
L65,286,Lic,OW65,Frangula alnus,HL,"4,5"
L65,286,Lic,OW65,Vaccinium myrtillus,HL,38
L65,286,Lic,OW65,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L65,286,Lic,OW65,Sphagnum russowii Warnst. (robustum),ML,"4,5"
L65,286,Lic,OW65,Betula pendula,SL,18
L66,287,Lic,OW66,Pinus sylvestris,TL,38
L66,287,Lic,OW66,Vaccinium myrtillus,HL,63
L66,287,Lic,OW66,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L66,287,Lic,OW66,Betula pendula,SL,88
L66,287,Lic,OW66,Frangula alnus,SL,"4,5"
L67,288,Lic,OW67,Pinus sylvestris,TL,88
L67,288,Lic,OW67,Betula,HL,"4,5"
L67,288,Lic,OW67,Vaccinium myrtillus,HL,88
L67,288,Lic,OW67,Hypnum cupressiforme Hedw. ssp. cupr. var. cupressiforme,ML,"4,5"
L67,288,Lic,OW67,Frangula alnus,SL,63
L68,289,Lic,SN1,Betula,HL,"0,5"
L68,289,Lic,SN1,Carex canescens canescens,HL,"4,5"
L68,289,Lic,SN1,Digitalis purpurea,HL,"0,5"
L68,289,Lic,SN1,Frangula alnus,HL,"0,5"
L68,289,Lic,SN1,Molinia caerulea caerulea,HL,"4,5"
L68,289,Lic,SN1,Pinus sylvestris,HL,"4,5"
L68,289,Lic,SN1,Vaccinium myrtillus,HL,"4,5"
L68,289,Lic,SN1,Campylopus flexuosus (Hedw.) Brid.,ML,"0,5"
L68,289,Lic,SN1,Dicranum flagellare Hedw.,ML,"0,5"
L68,289,Lic,SN1,Hypnum jutlandicum Holmen & Warncke (ericetorum),ML,"0,1"
L68,289,Lic,SN1,Polytrichum formosum Hedw.,ML,"0,5"
L68,289,Lic,SN1,Sphagnum girgensohnii Russ.,ML,18
L68,289,Lic,SN1,Tetraphis pellucida Hedw.,ML,"0,1"
L69,290,Lic,SN2,Betula,HL,"0,5"
L69,290,Lic,SN2,Carex canescens canescens,HL,"4,5"
L69,290,Lic,SN2,Frangula alnus,HL,"4,5"
L69,290,Lic,SN2,Molinia caerulea caerulea,HL,"0,5"
L69,290,Lic,SN2,Rubus caesius,HL,"0,5"
L69,290,Lic,SN2,Vaccinium myrtillus,HL,"4,5"
L69,290,Lic,SN2,Hypnum jutlandicum Holmen & Warncke (ericetorum),ML,"0,1"
L69,290,Lic,SN2,Polytrichum formosum Hedw.,ML,"4,5"
L69,290,Lic,SN2,Sphagnum capillifolium (L.) Hedw. var. capillifolium (nemoreum),ML,"4,5"
