"Name";"plot.ID";"site";"arbeitsname";"Transekt";"Transektnummer";"Art";"Schicht";"Deckung";"Wuchsform";"Sukzessionszeiger";"Moorart"
"MN64";176;"Meu_nass";"NM9";"NS";13;"Lepidozia_reptans";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Mnium_hornum";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Pohlia_nutans";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Polytrichum_formosum";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Riccardia_latifrons";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_cuspidatum";"ML";63;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MN64";176;"Meu_nass";"NM9";"NS";13;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Picea_abies";"SL";0;"woody";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MN64";176;"Meu_nass";"NM9";"NS";13;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Betula";"HL";0;"woody";TRUE;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Callitriche_palustris";"HL";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Carex_canescens";"HL";0;"grass";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Carex_rostrata";"HL";4,5;"grass";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Digitalis_purpurea";"HL";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Juncus_effusus";"HL";4,5;"grass";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Molinia_caerulea";"HL";0;"grass";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Quercus_robur";"HL";0;"woody";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Rubus_caesius";"HL";0;"";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Typha_latifolia";"HL";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Campylopus_pyriformis";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Dicranum_flagellare";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Dicranum_scoparia";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Lepidozia_reptans";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Mnium_hornum";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Pohlia_nutans";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Polytrichum_formosum";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Riccardia_latifrons";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_cuspidatum";"ML";88;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MN65";177;"Meu_nass";"NM10";"NS";12;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Picea_abies";"SL";0;"woody";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MN65";177;"Meu_nass";"NM10";"NS";12;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Betula";"HL";0,5;"woody";TRUE;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Callitriche_palustris";"HL";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Carex_canescens";"HL";0,5;"grass";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Carex_rostrata";"HL";4,5;"grass";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Digitalis_purpurea";"HL";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Dryopteris_carthusiana";"HL";0,1;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Juncus_effusus";"HL";0;"grass";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Molinia_caerulea";"HL";38;"grass";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Pinus_sylvestris";"HL";0,5;"woody";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Quercus_robur";"HL";0;"woody";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Rubus_caesius";"HL";0;"";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Typha_latifolia";"HL";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Campylopus_pyriformis";"ML";4,5;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Dicranum_flagellare";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Dicranum_scoparia";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Fuscocephaloziopsis_connivens";"ML";0,1;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Hypnum_cupressiforme";"ML";0,1;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Lepidozia_reptans";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Mnium_hornum";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Pohlia_nutans";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Polytrichum_formosum";"ML";0,1;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Riccardia_latifrons";"ML";0;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_cuspidatum";"ML";38;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Tetraphis_pellucida";"ML";0,1;"";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MN66";178;"Meu_nass";"NM11";"NS";11;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Picea_abies";"SL";0;"woody";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MN66";178;"Meu_nass";"NM11";"NS";11;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Betula";"HL";4,5;"woody";TRUE;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Callitriche_palustris";"HL";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Carex_canescens";"HL";0;"grass";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Digitalis_purpurea";"HL";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Juncus_effusus";"HL";0;"grass";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Molinia_caerulea";"HL";38;"grass";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Quercus_robur";"HL";0;"woody";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Rubus_caesius";"HL";0;"";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Typha_latifolia";"HL";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Campylopus_pyriformis";"ML";38;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Dicranum_flagellare";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Dicranum_scoparia";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Hypnum_cupressiforme";"ML";0,5;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Lepidozia_reptans";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Mnium_hornum";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Pohlia_nutans";"ML";0,1;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Polytrichum_formosum";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Riccardia_latifrons";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_cuspidatum";"ML";18;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MN67";179;"Meu_nass";"NM12";"NS";10;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Picea_abies";"SL";0;"woody";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MN67";179;"Meu_nass";"NM12";"NS";10;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Betula";"HL";0;"woody";TRUE;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Callitriche_palustris";"HL";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Carex_canescens";"HL";0;"grass";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Carex_rostrata";"HL";38;"grass";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Digitalis_purpurea";"HL";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Juncus_effusus";"HL";4,5;"grass";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Molinia_caerulea";"HL";0;"grass";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Quercus_robur";"HL";0;"woody";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Rubus_caesius";"HL";0;"";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Typha_latifolia";"HL";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Campylopus_pyriformis";"ML";18;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Dicranum_flagellare";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Dicranum_scoparia";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Lepidozia_reptans";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Mnium_hornum";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Pohlia_nutans";"ML";0,1;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Polytrichum_formosum";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Riccardia_latifrons";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_cuspidatum";"ML";38;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MN68";180;"Meu_nass";"NM13";"NS";9;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Picea_abies";"SL";0;"woody";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MN68";180;"Meu_nass";"NM13";"NS";9;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MN69";181;"Meu_nass";"NM14";"NS";8;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MN69";181;"Meu_nass";"NM14";"NS";8;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MN69";181;"Meu_nass";"NM14";"NS";8;"Betula";"HL";0;"woody";TRUE;TRUE
